time,open,high,low,close,tick_volume,spread,real_volume
1707935400,1991.16,1993.63,1990.52,1990.52,3151,16,0
1707936300,1990.53,1993.72,1990.01,1993.14,3042,16,0
1707937200,1993.23,1993.23,1990.83,1992.35,2602,18,0
1707938100,1992.39,1992.71,1990.71,1991.51,1938,18,0
1707939000,1991.52,1994.03,1990.72,1993.59,2199,18,0
1707939900,1993.6,1995.35,1993.4,1994.21,2104,18,0
1707940800,1994.22,1996.12,1992.64,1993.06,2438,18,0
1707941700,1993.05,1994.26,1991.27,1991.56,2120,18,0
1707942600,1991.55,1992.81,1991.54,1992.1,1654,18,0
1707943500,1992.08,1992.58,1990.98,1991.55,1574,18,0
1707944400,1991.57,1991.84,1990.81,1991.67,1529,18,0
1707945300,1991.65,1992.1,1990.09,1990.62,1208,18,0
1707946200,1990.63,1990.99,1989.66,1989.82,1326,18,0
1707947100,1989.81,1991.92,1989.61,1991.71,1475,18,0
1707948000,1991.61,1991.92,1990.9,1991.26,1157,18,0
1707948900,1991.25,1991.57,1989.78,1990.21,1325,18,0
1707949800,1990.22,1991.04,1989.5,1990.9,1358,18,0
1707950700,1990.89,1991.3,1990.52,1991.1,739,18,0
1707951600,1990.99,1991.11,1990.31,1990.68,369,17,0
1707952500,1990.68,1990.92,1990.37,1990.51,206,26,0
1707953400,1990.53,1991.88,1990.48,1991.74,418,29,0
1707954300,1991.71,1992.84,1991.48,1992.03,491,29,0
1707958800,1993.26,1993.48,1992.63,1993.25,319,20,0
1707959700,1993.26,1993.36,1992.8,1992.89,262,20,0
1707960600,1992.89,1993.55,1992.76,1993.29,223,20,0
1707961500,1993.26,1993.87,1992.97,1993.74,426,20,0
1707962400,1993.71,1994.03,1993.29,1993.29,471,20,0
1707963300,1993.38,1994.01,1993.02,1993.02,358,20,0
1707964200,1992.96,1994.04,1992.43,1993.93,582,20,0
1707965100,1993.92,1994.36,1992.96,1993.65,566,20,0
1707966000,1993.59,1994.37,1992.56,1993.15,587,19,0
1707966900,1993.17,1993.65,1992.57,1992.9,423,20,0
1707967800,1992.9,1993.1,1992.16,1992.44,519,20,0
1707968700,1992.43,1993.22,1992.22,1992.5,456,20,0
1707969600,1992.47,1993.12,1991.98,1992.72,594,20,0
1707970500,1992.74,1993.49,1992.46,1992.84,353,20,0
1707971400,1992.77,1993.49,1992.63,1993.38,320,11,0
1707972300,1993.38,1993.57,1992.87,1993.09,250,20,0
1707973200,1993.1,1993.29,1992.56,1992.8,301,20,0
1707974100,1992.82,1993.01,1991.9,1992.01,451,20,0
1707975000,1992.02,1992.36,1991.72,1992.08,420,20,0
1707975900,1992.08,1992.08,1990.09,1990.7,776,20,0
1707976800,1990.72,1991.71,1990.37,1991.61,544,20,0
1707977700,1991.63,1991.71,1990.88,1991.37,336,20,0
1707978600,1991.34,1992.0,1991.2,1991.34,357,20,0
1707979500,1991.34,1992.19,1991.3,1992.0,323,20,0
1707980400,1992.02,1992.69,1991.77,1992.38,446,20,0
1707981300,1992.41,1992.51,1991.92,1992.42,273,20,0
1707982200,1992.44,1992.95,1992.11,1992.22,488,20,0
1707983100,1992.22,1992.43,1991.6,1991.88,440,20,0
1707984000,1991.78,1993.13,1991.6,1992.64,528,20,0
1707984900,1992.63,1993.41,1991.58,1991.99,761,20,0
1707985800,1992.0,1993.31,1991.52,1992.94,917,19,0
1707986700,1992.95,1993.44,1992.54,1993.22,798,19,0
1707987600,1993.24,1993.35,1992.06,1993.03,1147,19,0
1707988500,1993.02,1994.07,1992.53,1993.86,1026,19,0
1707989400,1993.88,1994.76,1992.93,1993.31,1979,16,0
1707990300,1993.31,1994.24,1992.86,1993.79,1223,16,0
1707991200,1993.81,1995.52,1993.41,1995.15,1893,16,0
1707992100,1995.05,1996.14,1994.99,1995.39,2212,16,0
1707993000,1995.41,1995.7,1994.2,1994.82,2127,16,0
1707993900,1994.8,1995.31,1994.61,1995.2,1183,16,0
1707994800,1995.2,1995.25,1994.17,1994.27,1142,16,0
1707995700,1994.25,1995.04,1993.75,1994.91,1442,16,0
1707996600,1994.91,1996.15,1994.36,1995.74,1337,16,0
1707997500,1995.74,1996.85,1995.32,1996.36,1551,16,0
1707998400,1996.25,1996.65,1995.9,1996.39,1510,16,0
1707999300,1996.6,1996.72,1995.94,1996.64,1284,16,0
1708000200,1996.66,1997.58,1996.02,1997.32,1932,16,0
1708001100,1997.3,1998.02,1995.63,1995.88,2033,16,0
1708002000,1995.85,1996.75,1995.65,1996.15,1505,16,0
1708002900,1996.14,1996.76,1995.87,1996.27,1284,16,0
1708003800,1996.38,1997.55,1995.78,1996.95,1417,16,0
1708004700,1996.95,1998.2,1996.94,1997.41,1757,16,0
1708005600,1997.4,1997.83,1996.26,1997.19,1718,16,0
1708006500,1997.17,1998.17,1996.44,1997.65,1857,16,0
1708007400,1997.42,1998.58,1996.83,1998.54,1500,16,0
1708008300,1998.51,1999.11,1997.42,1997.95,2150,16,0
1708009200,1998.01,1999.06,1997.35,1998.79,2251,16,0
1708010100,1998.79,2000.3,1998.0,1998.82,2796,16,0
1708011000,1998.83,2004.21,1995.57,2003.26,5882,16,0
1708011900,2003.25,2003.88,2001.08,2003.69,4256,16,0
1708012800,2003.71,2003.71,2001.4,2002.83,3792,16,0
1708013700,2002.77,2004.93,2002.02,2003.97,3510,16,0
1708014600,2004.01,2008.38,2002.9,2005.48,4922,16,0
1708015500,2005.23,2005.59,2001.9,2003.64,3995,16,0
1708016400,2003.57,2006.99,2002.6,2005.85,4135,16,0
1708017300,2006.02,2008.09,2004.85,2006.61,3564,16,0
1708018200,2006.4,2006.98,2000.71,2001.57,3537,16,0
1708019100,2001.58,2002.59,1999.69,2000.76,3320,16,0
1708020000,2000.75,2001.58,1999.43,2000.37,3650,16,0
1708020900,2000.38,2001.54,1998.86,1999.25,3244,16,0
1708021800,1999.24,2001.19,1998.83,1999.71,2810,16,0
1708022700,1999.7,2000.28,1998.41,2000.06,2700,16,0
1708023600,2000.04,2002.61,2000.0,2001.11,2537,18,0
1708024500,2001.1,2002.53,2000.52,2001.81,1944,18,0
1708025400,2001.72,2003.13,2001.72,2002.59,1780,18,0
1708026300,2002.58,2004.71,2002.37,2003.54,2170,18,0
1708027200,2003.53,2004.98,2003.37,2004.22,2153,18,0
1708028100,2004.23,2004.49,2002.79,2003.19,2269,18,0
1708029000,2003.2,2004.48,2002.68,2003.98,1676,18,0
1708029900,2004.07,2004.87,2003.36,2004.49,1256,18,0
1708030800,2004.5,2006.52,2004.26,2005.73,1863,18,0
1708031700,2005.63,2006.23,2003.63,2003.82,1861,18,0
1708032600,2003.84,2005.46,2003.82,2004.84,1453,18,0
1708033500,2004.74,2005.45,2004.67,2005.08,844,18,0
1708034400,2005.09,2005.1,2003.41,2003.64,1541,18,0
1708035300,2003.63,2004.43,2003.48,2003.96,977,18,0
1708036200,2003.98,2005.03,2003.91,2004.47,1119,18,0
1708037100,2004.48,2004.62,2003.97,2004.35,1051,18,0
1708038000,2004.3,2004.58,2003.8,2004.56,291,29,0
1708038900,2004.58,2004.69,2003.73,2004.02,217,22,0
1708039800,2004.02,2004.4,2003.82,2004.32,243,22,0
1708040700,2004.33,2004.5,2003.98,2004.14,197,29,0
1708045200,2004.56,2004.75,2004.27,2004.59,156,20,0
1708046100,2004.61,2004.8,2003.96,2004.08,202,20,0
1708047000,2004.11,2004.28,2003.76,2003.76,207,20,0
1708047900,2003.76,2004.19,2003.26,2003.36,280,20,0
1708048800,2003.4,2003.71,2002.73,2002.94,408,20,0
1708049700,2002.95,2003.17,2002.52,2002.71,361,20,0
1708050600,2002.71,2003.08,2002.39,2002.66,366,20,0
1708051500,2002.66,2002.8,2002.28,2002.55,395,20,0
1708052400,2002.55,2003.38,2002.39,2003.12,711,20,0
1708053300,2003.14,2003.97,2002.87,2003.86,434,20,0
1708054200,2003.86,2004.93,2003.55,2004.22,536,20,0
1708055100,2004.24,2005.69,2004.01,2005.48,591,20,0
1708056000,2005.48,2005.59,2004.02,2004.19,604,20,0
1708056900,2004.19,2005.13,2004.04,2005.1,387,20,0
1708057800,2005.1,2005.19,2004.3,2004.35,379,20,0
1708058700,2004.31,2005.1,2003.98,2004.51,427,20,0
1708059600,2004.41,2004.85,2004.05,2004.64,366,20,0
1708060500,2004.64,2004.64,2003.76,2004.28,343,20,0
1708061400,2004.25,2004.65,2004.05,2004.31,290,13,0
1708062300,2004.29,2004.41,2003.24,2004.27,418,19,0
1708063200,2004.29,2004.41,2003.54,2003.66,310,20,0
1708064100,2003.66,2003.9,2003.17,2003.68,328,20,0
1708065000,2003.66,2004.08,2003.55,2003.99,345,20,0
1708065900,2003.97,2004.19,2003.18,2003.57,547,20,0
